unit_index,cuda_start_ms,cuda_end_ms,cuda_duration_ms,monitor_start_s,monitor_end_s,tflops_s
262,8141.14404296875,8170.818359375,29.674495697021484,10.142508750915527,10.172183067321777,296.4192925809651
263,8170.82177734375,8200.5078125,29.685760498046875,10.172186485290528,10.201872520446777,296.3068108963125
264,8200.51171875,8230.1923828125,29.680639266967773,10.201876426696778,10.231557090759278,296.357937007016
265,8230.1953125,8259.861328125,29.666303634643555,10.231560020446777,10.261226036071777,296.5011458972646
266,8259.865234375,8289.5361328125,29.670400619506836,10.261229942321778,10.290900840759278,296.46020406023774
267,8289.5390625,8319.212890625,29.673471450805664,10.290903770446777,10.320577598571777,296.4295241556302
268,8319.2158203125,8348.892578125,29.676544189453125,10.320580528259278,10.350257286071777,296.3988315504095
269,8348.896484375,8378.5712890625,29.675519943237305,10.350261192321778,10.379935997009277,296.4090617125825
270,8378.576171875,8408.25,29.674495697021484,10.379940879821778,10.409614707946778,296.4192925809651
271,8408.2548828125,8437.9248046875,29.670400619506836,10.409619590759277,10.439289512634277,296.46020406023774
272,8437.9287109375,8467.6103515625,29.681663513183594,10.439293418884278,10.468975059509278,296.3477103734793
